,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction
69,0,87.55,30,2012-06-27,0,88.04,85.44,0,85.60,90.86,87.32,1,85.60,0.0,bear confirmed,3576100,5317384.0,0.672529950817921,2.49,1
70,0,87.76,30,2012-06-28,0,87.78,85.73,0,86.44,90.86,87.32,2,86.45,0.0,bear confirmed,4413500,5272906.0,0.8370147315351345,1.85,1
71,4,89.98,31,2012-06-29,1,90.28,88.72,5,90.12,90.86,85.60,6,89.96,0.0,bear correction,6245300,5213006.0,1.198022791456599,-1.30,0
72,1,91.17,31,2012-07-02,1,91.33,89.73,1,90.64,90.86,85.60,7,90.86,0.0,bear correction,3515900,5175932.0,0.6792786303993175,-2.70,0
73,1,92.55,31,2012-07-03,1,92.71,90.70,2,91.17,90.86,85.60,9,92.69,1.0,bull confirmed,2251100,5080002.0,0.4431297467993123,-3.25,0
74,0,90.04,31,2012-07-05,1,92.19,90.01,0,92.19,90.86,85.60,8,91.77,1.0,bull confirmed,3736900,5060702.0,0.7384153423774014,-1.79,0
75,2,89.61,32,2012-07-06,0,90.11,88.70,4,88.84,92.69,85.60,5,89.07,1.0,bull correction,3312800,5025346.0,0.6592182906410822,1.84,1
76,3,88.68,32,2012-07-09,0,89.50,87.92,1,89.02,92.69,85.60,4,88.19,1.0,bull correction,4121300,5016020.0,0.8216275054724662,3.01,1
77,0,88.47,32,2012-07-10,0,89.45,87.44,0,89.04,92.69,85.60,4,88.19,1.0,bull correction,3668600,5009224.0,0.7323689258056737,3.50,1
78,0,89.30,32,2012-07-11,0,89.61,88.00,0,88.12,92.69,85.60,4,88.19,1.0,bull correction,4516400,5014746.0,0.9006238800529478,1.29,1
79,0,88.25,32,2012-07-12,0,88.93,87.51,0,88.55,92.69,85.60,4,88.19,1.0,bull correction,3187000,4992314.0,0.6383813197647423,0.92,1
80,4,91.45,33,2012-07-13,1,91.86,88.98,4,89.10,92.69,88.19,8,91.77,1.0,bull confirmed,4592400,5005034.0,0.9175562044133966,-3.07,0
