,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
462,1,133.08,65,2014-01-22,1,133.27,130.78,1,131.19,131.30,127.44,81,132.61,1.0,bull confirmed,4388700,4092312.0,1.0724255628603099,-13.44,0,-10.099188458070333,0
463,0,130.26,65,2014-01-23,1,132.64,130.07,0,131.91,131.30,127.44,81,132.61,1.0,bull confirmed,4491400,4086322.0,1.0991302202812212,-13.62,0,-10.45601105481345,0
464,2,125.97,66,2014-01-24,0,129.49,125.66,5,129.42,132.61,127.44,76,126.18,0.0,bear confirmed,5856800,4144214.0,1.4132474819109244,-10.50,0,-8.335317932841154,0
465,0,126.62,66,2014-01-27,0,127.64,125.05,0,126.02,132.61,127.44,76,126.18,0.0,bear confirmed,5057800,4188350.0,1.2075877135387443,-13.16,0,-10.39330279576686,0
466,0,126.37,66,2014-01-28,0,127.30,125.78,0,126.85,132.61,127.44,76,126.18,0.0,bear confirmed,4606200,4208932.0,1.0943868895957454,-13.87,0,-10.97570625939701,0
467,3,119.64,66,2014-01-29,0,121.46,118.06,6,121.40,132.61,127.44,70,118.87,0.0,bear confirmed,15993400,4463208.0,3.5833866582063845,-7.73,0,-6.461049816115012,0
468,3,116.64,66,2014-01-30,0,121.40,115.41,2,121.40,132.61,127.44,68,116.52,0.0,bear confirmed,10406200,4581430.0,2.2713868813885623,-3.56,0,-3.0521262002743486,0
469,3,115.47,66,2014-01-31,0,116.95,113.46,2,114.73,132.61,127.44,66,114.23,0.0,bear confirmed,9732700,4612908.0,2.1098838303300216,1.62,1,1.4029618082618862,1
470,0,113.46,66,2014-02-03,0,116.63,113.16,0,114.53,132.61,127.44,66,114.23,0.0,bear confirmed,9309600,4720020.0,1.972364523879136,3.76,1,3.3139432399083377,2
471,3,112.50,66,2014-02-04,0,114.12,111.11,2,113.45,132.61,127.44,64,111.98,0.0,bear confirmed,9304100,4733404.0,1.9656255836180474,7.49,1,6.657777777777778,2
472,3,111.91,66,2014-02-05,0,112.41,109.49,2,111.54,132.61,127.44,62,109.77,0.0,bear confirmed,9689100,4833174.0,2.0047074655288637,6.87,1,6.1388615852023944,2
473,4,113.08,67,2014-02-06,1,113.13,112.01,3,112.27,132.61,109.77,65,113.10,0.0,bear correction,6738800,4882146.0,1.3802946491153685,6.97,1,6.16377785638486,2
474,1,117.09,67,2014-02-07,1,117.27,113.98,3,114.08,132.61,109.77,68,116.52,0.0,bear correction,8906300,4916638.0,1.811461409198725,3.57,1,3.048936715347169,2
475,1,117.22,67,2014-02-10,1,118.89,116.47,2,118.88,132.61,109.77,70,118.87,0.0,bear correction,8173500,4996092.0,1.6359786809370205,3.88,1,3.310015355741341,2
